name,price,happyHour,rating,numRatings,categories,lat,long,checkins,url,fs_url
Jalopy Tavern,$$,False,8.19,137,Bar,40.6814232671,-74.0045665636,1234,,https://foursquare.com/v/jalopy-tavern/4f615c02e4b015728758e99e
The Gypsy Cave,$$$,False,,,Speakeasy,40.6451385981,-74.0140233787,277,,https://foursquare.com/v/the-gypsy-cave/51d2232e498ec9faf41ad342
747 Bar and Grill,$$,True,7.68,71,Bar,40.6726981322,-74.110957281,821,,https://foursquare.com/v/747-bar-and-grill/4b3ffa10f964a52063b325e3
Irish Haven,$$,True,7.34,137,Bar,40.641969708,-74.0170818238,1042,,https://foursquare.com/v/irish-haven/4b3bcea9f964a520977b25e3
The Owl's Head,$$,False,7.94,126,Wine Bar,40.6304501271,-74.0226477237,888,http://theowlshead.com,https://foursquare.com/v/the-owls-head/4ee9500bf9ab8fc95ddfa651
Hotel BPM Brooklyn,,False,6.82,86,Hotel,40.6565503369,-74.0034127235,753,http://www.hotelbpmbrooklyn.com,https://foursquare.com/v/hotel-bpm-brooklyn/4fd6211a7b0c4fe0bedb171d
Cangiano-Maiolano Compound,,False,,,Lounge,40.683709,-74.105155,651,,https://foursquare.com/v/cangianomaiolano-compound/51844ec3498e85aea12b7cf8
Olla Wine Bar,$$,False,6.71,79,Mediterranean Restaurant,40.6334122483,-74.027123278,559,http://www.ollawinebar.com,https://foursquare.com/v/olla-wine-bar/4ee0833c9a52e7f5b8e6a300
The Pour House of Bay Ridge,$$,True,5.82,54,Bar,40.6285048268,-74.0289478969,737,,https://foursquare.com/v/the-pour-house-of-bay-ridge-brooklyn-ny/4dc4ca87d4c0ad9c0f786b0c
Houlihan's,$$,False,8.67,584,American Restaurant,40.6680419006,-74.1041564941,5779,http://www.houlihans.com,https://foursquare.com/v/houlihans/4b38e9a1f964a520175225e3
120 Bay Cafe,$,True,7.07,62,Pub,40.6394806131,-74.0757623128,619,,https://foursquare.com/v/120-bay-cafe/4f62714fe4b09987cf808981
Whiskey Soda Lounge,$$,True,8.69,305,Whisky Bar,40.6877634336,-74.0012324658,1064,http://www.whiskeysodalounge-ny.com,https://foursquare.com/v/whiskey-soda-lounge/50dc4536e4b0974a0cfb06b2
Goldenrod,$$,True,7.19,60,Bar,40.6777683934,-73.9979958677,401,http://www.ottohubersgoldenrod.com,https://foursquare.com/v/goldenrod/51fdb67c498e70c6e09ce1d7
The Honorable William Wall,$$$,False,7.71,184,Speakeasy,40.7017039881,-74.0368715893,1452,http://www.myc.org,https://foursquare.com/v/the-honorable-william-wall/4c24087ef7ced13a2144226d
Brooklyn Botanica,$$$,False,7.05,115,Cocktail Bar,40.677174057,-74.0153259495,807,,https://foursquare.com/v/brooklyn-botanica/48f60864f964a52048521fe3
B61,$$,True,8.32,294,Bar,40.6857725758,-74.0022883654,5424,,https://foursquare.com/v/b61/40788a80f964a5206cf21ee3
Red Hook Bait & Tackle,$,True,8.41,206,Dive Bar,40.6790153899,-74.0110452211,2183,http://redhookbaitandtackle.com,https://foursquare.com/v/red-hook-bait--tackle/443e89d8f964a52032321fe3
Salty Dog,$,True,7.7,387,Bar,40.6311,-74.027756,3826,http://www.saltydogbar.com,https://foursquare.com/v/salty-dog/4a0062d6f964a5207a701fe3
Strong Place,$$,False,8.76,847,Gastropub,40.6848662433,-73.9948108642,6061,http://www.strong-place.com,https://foursquare.com/strong_place
The Wing Bar,$$,False,9.07,698,Bar,40.682499,-73.993131,6359,http://www.thewingbar.com,https://foursquare.com/v/the-wing-bar/4a760fa2f964a52013e21fe3
Pier 76 Italian Restaurant,$$,False,8.68,225,Italian Restaurant,40.6401205083,-74.0756934766,3401,http://www.pier76si.com,https://foursquare.com/v/pier-76-italian-restaurant/4b76d8dbf964a520be632ee3
Brooklyn Social,$$,False,8.98,886,Cocktail Bar,40.6805502317,-73.9946501779,7369,http://brooklynsocialbar.com,https://foursquare.com/v/brooklyn-social/40da1980f964a5206d011fe3
Kittery,$$,False,7.82,201,Seafood Restaurant,40.6810122923,-73.9954948425,1567,http://www.kitterybrooklyn.com,https://foursquare.com/v/kittery/503a592370439898aef634b0
Tanoreen,$$$,False,9.3,454,Mediterranean Restaurant,40.6307197792,-74.0278921447,2105,http://www.tanoreen.com,https://foursquare.com/v/tanoreen/4a0062baf964a52079701fe3
The Long Island Bar,$$,True,8.85,262,Bar,40.6905905832,-73.9963545932,1230,http://thelongislandbar.com,https://foursquare.com/v/the-long-island-bar-brooklyn-ny/52487385498e8d3af50faac2
Bar Great Harry,$$,True,9.39,1242,Bar,40.68229137,-73.993472,11894,http://www.bargreatharry.com,https://foursquare.com/v/bar-great-harry/475b9b74f964a520d34c1fe3
Buschenschank,$$,False,8.92,899,German Restaurant,40.6831573711,-73.9954880405,6778,http://www.brooklynbuschenschank.com,https://foursquare.com/v/buschenschank/4ebf131261af06192af35189
Stone Street Tavern,$$,False,8.62,772,Gastropub,40.7043034493,-74.0101729965,9340,,https://foursquare.com/v/stone-street-tavern/3fd66200f964a520d7e41ee3
The Growler Bites & Brews,$$,True,9.44,871,Bar,40.7044290472,-74.0102303798,8031,http://www.thegrowlernyc.com,https://foursquare.com/v/the-growler-bites--brews/4e74dadec65bb91db41824b4
Clinton Hall,$$,True,8.35,295,Beer Garden,40.7081491861,-74.0145385265,2257,http://www.clintonhallny.com,https://foursquare.com/v/clinton-hall/51b77ea1454a57610205b352
Watermark Bar,$$,False,7.25,188,Cocktail Bar,40.7044385403,-74.003120456,1527,http://www.facebook.com/watermarkny,https://foursquare.com/v/watermark-bar/519393ce498edf62feac9c12
Fraunces Tavern,$$,True,8.97,622,Pub,40.7034863438,-74.0113723042,5245,http://www.frauncestavern.com,https://foursquare.com/v/fraunces-tavern/507f06e9e4b0d2368fcbada4
Rocky Sullivan's,$,False,8.86,217,Pub,40.6737677329,-74.01172234,2756,,https://foursquare.com/v/rocky-sullivans/3fd66200f964a52013eb1ee3
Mad Dog & Beans Mexican Cantina,$$,False,8.96,1492,Mexican Restaurant,40.7042872392,-74.0101213515,14849,http://www.maddogandbeans.com,https://foursquare.com/v/mad-dog--beans-mexican-cantina/4a15a2e8f964a520a9781fe3
Hope & Anchor Diner,$$,False,8.89,435,Diner,40.6772941618,-74.0128872085,4664,http://www.hopeandanchorredhook.com,https://foursquare.com/v/hope--anchor-diner/437fbc80f964a520d82a1fe3
Sunny's,$,False,9.14,323,Bar,40.6756178442,-74.0168063936,1930,http://www.sunnysredhook.com,https://foursquare.com/v/sunnys/41b3a100f964a520751e1fe3
The Dead Rabbit,$$$,False,9.57,2044,Cocktail Bar,40.7032050183,-74.0109304549,8143,http://www.deadrabbitnyc.com,https://foursquare.com/v/the-dead-rabbit-new-york-ny/50bcb93ae4b0efcb4c84d434
Fort Defiance,$$,False,9.37,1066,American Restaurant,40.6767674729,-74.0135241532,7117,http://fortdefiancebrooklyn.com,https://foursquare.com/v/fort-defiance-brooklyn-ny/4a412995f964a520daa41fe3
Brooklyn Ice House,$,True,9.34,630,Dive Bar,40.6791734818,-74.0109550953,4614,,https://foursquare.com/v/brooklyn-ice-house/4a074634f964a5203b731fe3
Ulysses Folk House,$$,True,9.43,2699,Bar,40.704436412,-74.0101236105,26447,http://www.ulyssesnyc.com,https://foursquare.com/v/ulysses-folk-house/4116be80f964a520fc0b1fe3
Bar Bruno,$$,True,8.66,387,Bar,40.6835011724,-73.9998437194,3431,,https://foursquare.com/v/bar-bruno/4e09bb7dfa767637fd396326
Floyd NY,$,True,9.27,1135,Bar,40.690921468,-73.9957523346,11129,http://www.floydny.com,https://foursquare.com/v/floyd-ny/425c6100f964a520fc201fe3
Char No. 4,$$,True,9.52,2246,Whisky Bar,40.6850799628,-73.9916740054,13865,http://charno4.com,https://foursquare.com/v/char-no-4/4a5a0e4ff964a520acb91fe3
Gowanus Yacht Club,$,False,8.81,749,Beer Garden,40.680939,-73.994244,6537,https://www.facebook.com/pages/Gowanus-Yacht-Club/296129305951,https://foursquare.com/v/gowanus-yacht-club/3fd66200f964a52085f11ee3
Zombie Hut,$,True,9.26,1319,Bar,40.682558,-73.99300801,11573,,https://foursquare.com/v/zombie-hut/40788a80f964a5206bf21ee3
Abilene,$,True,8.95,799,Lounge,40.678808,-73.997522,9611,,https://foursquare.com/v/abilene/43cd1428f964a520cf2d1fe3
Clover Club,$$,False,9.56,2650,Cocktail Bar,40.6845134865,-73.991998835,15856,http://cloverclubny.com,https://foursquare.com/v/clover-club/48a410c0f964a52092511fe3
61 Local,$$,True,9.59,1811,Bar,40.687147,-73.990846,12934,http://61local.com,https://foursquare.com/v/61-local/4c8cf3e9509e37043cb33755
Prime Meats,$$$,False,9.51,1922,New American Restaurant,40.6771922475,-73.9983287119,11894,http://www.frankspm.com,https://foursquare.com/v/prime-meats/49c4e473f964a520d3561fe3
Frankies 457,$$$,False,9.54,1588,Italian Restaurant,40.6773515656,-73.9980532547,8629,http://www.frankiesspuntino.com,https://foursquare.com/v/frankies-457/41abb800f964a520561e1fe3
Supercollider,$$,True,8.66,117,Bar,40.6646972952,-73.9934794596,605,http://supercolliderlounge.com,https://foursquare.com/v/supercollider/4fe346a5e4b0ec930ee4cb4b
Lowlands,$,True,8.94,360,Bar,40.66853,-73.993226,3282,,https://foursquare.com/v/lowlands/4b856827f964a520c85b31e3
Sea Witch,$$,True,9.22,666,Bar,40.6609316435,-73.9936975351,3771,,https://foursquare.com/v/sea-witch/4ec71ef0e300719914b279b3
Buttermilk Channel,$$$,False,9.6,2198,American Restaurant,40.6759126367,-73.9990403078,12063,http://www.buttermilkchannelnyc.com,https://foursquare.com/v/buttermilk-channel/49c7bfecf964a520bb571fe3
Korzo,$$,False,9.08,463,Bar,40.6620255961,-73.9923316896,3308,http://www.korzorestaurant.com,https://foursquare.com/v/korzo/4a6bdf50f964a52024d01fe3
Halyards,$$,True,9.09,403,Bar,40.6732888891,-73.9895483189,3347,http://barhalyards.com,https://foursquare.com/v/halyards/4d55eb2db4deb1f72e760a7a
Lucky 13 Saloon,$,True,8.45,341,Bar,40.6666742065,-73.9881709659,4169,,https://foursquare.com/v/lucky-13-saloon/41005500f964a5204e0b1fe3
Toby's Public House,$$,False,9.04,693,Pizza Place,40.6601430573,-73.9912642574,5503,http://www.tobyspublichouse.com,https://foursquare.com/v/tobys-public-house/47ba53f2f964a520c54d1fe3
Freddy's Bar,$$,True,9.05,520,Pub,40.6633683218,-73.9913216464,4729,http://freddysbar.com,https://foursquare.com/freddysbar1
Der Kommissar,$$,False,9.06,412,Hot Dog Joint,40.6654806,-73.989363,2698,http://derkommissar.net,https://foursquare.com/v/der-kommissar/4d99d71ff9574eb9e7804294
Prospect,$$,True,9.06,321,Bar,40.6657665152,-73.9890547685,2480,http://www.prospectbarandgrill.com,https://foursquare.com/v/prospect/4fff7a7ee4b077c7a9bba65b
The Roof,$$,False,7.95,116,Beer Garden,40.6750237675,-73.9888215065,673,http://www.wholefoodsmarket.com/service/roof-taproom-dining-brooklyn,https://foursquare.com/v/the-roof/52a93a2711d23c836a9cd926
ChipShop,$$,False,8.67,556,Fish & Chips Shop,40.670955375,-73.9849054519,4698,http://chipshopnyc.com,https://foursquare.com/v/chipshop/4a9b199ff964a520653420e3
Black Horse Pub,$$,True,8.95,600,Bar,40.6650352833,-73.9898265833,6301,http://blackhorsepubnyc.mobile.singleplatform.com/today.php,https://foursquare.com/v/black-horse-pub/4ae12770f964a520858521e3
Littleneck,$$,False,9.36,872,Seafood Restaurant,40.677318,-73.986375,4115,http://littleneckbrooklyn.com,https://foursquare.com/v/littleneck/4ea2c05d0cd6fc5af3c0928b
Sidecar,$$,False,9.52,1152,American Restaurant,40.6653075437,-73.9894008636,8222,http://www.sidecarbrooklyn.com,https://foursquare.com/v/sidecar/46f52f99f964a520ef4a1fe3
Skylark,$$,True,8.88,416,Bar,40.6677652148,-73.9874053001,3307,http://skylarkbarbrooklyn.com,https://foursquare.com/kmaduro
Commonwealth,$$,True,9.23,793,Bar,40.6673492298,-73.987734802,7364,,https://foursquare.com/v/commonwealth/4116be80f964a520020c1fe3
Cafe Steinhof,$$,False,8.69,585,German Restaurant,40.6639075595,-73.984113456,5479,http://cafesteinhof.com,https://foursquare.com/v/cafe-steinhof-brooklyn-ny/408c5100f964a520d3f21ee3
Brook Vin,$$,True,9.07,564,Wine Bar,40.6654322585,-73.9827877164,4695,,https://foursquare.com/v/brook-vin-brooklyn-ny/49eb18e4f964a520a5661fe3
Barbès,$$,True,9.23,505,Bar,40.6679487797,-73.9839412826,3371,http://barbesbrooklyn.com,https://foursquare.com/v/barb%C3%A8s-brooklyn-ny/41005500f964a5204b0b1fe3
Lobo Park Slope,$$,False,8.76,687,Mexican Restaurant,40.677119,-73.9800667763,8235,,https://foursquare.com/v/lobo-park-slope/49d77c3af964a520285d1fe3
Thistle Hill Tavern,$$$,False,8.9,897,Gastropub,40.663289,-73.984549,6381,http://www.thistlehillbrooklyn.com,https://foursquare.com/v/thistle-hill-tavern/4be5e6c62468c9281bbd0043
Littlefield,$$,False,8.86,718,Nightclub,40.6790234029,-73.9835395439,7911,http://www.littlefieldnyc.com,https://foursquare.com/v/littlefield/4a11fe2cf964a52068771fe3
The Dram Shop,$$,True,9.14,1247,Sports Bar,40.6687143095,-73.9851522326,9681,http://www.dramshopbrooklyn.com,https://foursquare.com/v/the-dram-shop/488f2318f964a5205b511fe3
Blueprint,$$,True,9.19,751,Cocktail Bar,40.6768626924,-73.9801740646,4706,,https://foursquare.com/v/blueprint/4dfd49c6813092a26e4eae3f
al di là,$$,False,9.5,977,Italian Restaurant,40.6752034492,-73.9813644013,5168,http://www.aldilatrattoria.com,https://foursquare.com/v/al-di-l%C3%A0/44bcb47ef964a5209b351fe3
The Owl Farm,$,True,9.36,716,Bar,40.6694589695,-73.9867362126,5012,http://www.theowlfarm.com,https://foursquare.com/theowlfarmbar
Buffalo Wild Wings,$$,False,9.01,1355,Wings Joint,40.6844407289,-73.9777601532,14300,http://www.buffalowildwings.com,https://foursquare.com/v/buffalo-wild-wings-brooklyn-ny/49ce7cb3f964a520495a1fe3
The Gate,$$,True,9.32,956,Bar,40.672797,-73.983208,9779,http://www.facebook.com/pages/The-Gate,https://foursquare.com/thegatebrooklyn
The Rock Shop,,False,9.26,846,Music Venue,40.676293,-73.9835268259,10068,http://www.therockshopny.com,https://foursquare.com/v/the-rock-shop/4bdb83ca2a3a0f47aa8fafb6
High Dive,$,True,9.46,1191,Bar,40.675036,-73.981328,11769,,https://foursquare.com/v/high-dive-brooklyn-ny/4a07bae4f964a52096731fe3
Weather Up,$$,False,9.27,1160,Cocktail Bar,40.6799119412,-73.9679284768,7400,http://www.weatherupnyc.com,https://foursquare.com/v/weather-up/47bd72ecf964a520d84d1fe3
The Double Windsor,$$,True,9.47,1594,Bar,40.660536,-73.9803324,14347,http://www.dwbrooklyn.com,https://foursquare.com/v/the-double-windsor/4a7c3df8f964a5200bec1fe3
The Saint Catherine,$$,True,8.97,245,Bar,40.6785103676,-73.9639221975,1533,https://www.facebook.com/thesaintcatherine,https://foursquare.com/saintcathbk
Lincoln Park Tavern,$$,True,7.11,326,Bar,40.6609099327,-73.9612761707,3737,,https://foursquare.com/v/lincoln-park-tavern/4bb673376edc76b0d5f6301c
Tooker Alley,$$$,True,9.17,403,Bar,40.6727584086,-73.9627857306,1649,http://www.tookeralley.com,https://foursquare.com/tookeralley
Friends and Lovers,,False,7.84,56,Music Venue,40.6786489733,-73.958704726,325,https://www.facebook.com/friendsandloversbk,https://foursquare.com/v/friends-and-lovers/52bf85d3498e399d44431a7f
Bar Corvo,$$$,False,9.31,547,Italian Restaurant,40.6731034201,-73.9627075195,2879,,https://foursquare.com/v/bar-corvo/4f22f0f74fc6336aa218efc0
Doris,$$,True,8.74,206,Bar,40.6814387425,-73.9573271523,1016,,https://foursquare.com/v/doris/51a3e385498e6d1b9cc72194
The Bell House,,False,9.38,3297,Rock Club,40.673615,-73.99171,28370,http://www.thebellhouseny.com,https://foursquare.com/v/the-bell-house/4901ef67f964a5205b521fe3
Soda Bar,$,True,9.31,1645,Bar,40.6782347023,-73.9685713105,12536,,https://foursquare.com/v/soda-bar/4075e780f964a52056f21ee3
The Royal Palms Shuffleboard Club,$$,False,9.34,607,Bar,40.6788805693,-73.9869761467,3334,,https://foursquare.com/v/the-royal-palms-shuffleboard-club/5009cf051648f2faf6a1f18a
Greenwood Park,$$,True,9.07,1141,Beer Garden,40.6594665488,-73.9879184501,8016,http://www.greenwoodparkbk.com,https://foursquare.com/v/greenwood-park/4e613df262e13e3bce1f28e0
Lavender Lake,$$,True,9.14,1276,Bar,40.6785551094,-73.9897549152,7077,http://lavenderlake.com,https://foursquare.com/lavenderlakebar
Mission Dolores,$$,True,9.36,1893,Beer Garden,40.6762178539,-73.9833953977,14847,http://www.missiondoloresbar.com,https://foursquare.com/v/mission-dolores/4bb092aef964a520cc4c3ce3
Habana Outpost,$$,False,9.18,1976,Cuban Restaurant,40.6864796059,-73.9743429422,14651,http://www.habanaoutpost.com,https://foursquare.com/v/habana-outpost/42d1b680f964a5200b261fe3
Union Hall,$$,False,9.56,2867,Bar,40.6762524353,-73.980152607,23758,https://www.facebook.com/pages/union-hall/102711469265?fref=ts,https://foursquare.com/v/union-hall/4481ada4f964a52018341fe3
Pork Slope,$$,False,9.34,1527,BBQ Joint,40.6749098094,-73.9814849244,8952,http://porkslopebrooklyn.com,https://foursquare.com/v/pork-slope/4bf094e53a15d13aa5c23e9f
Black Forest Brooklyn,$$,False,8.93,236,German Restaurant,40.6867582479,-73.975096643,1384,http://www.blackforestbrooklyn.com,https://foursquare.com/v/black-forest-brooklyn/527c5b5d11d28f92bd96bc33
Flatbush Farm & Bar(n),$$,False,8.99,1688,New American Restaurant,40.6798406667,-73.9747881889,13202,http://www.flatbushfarm.com,https://foursquare.com/v/flatbush-farm--barn/45850853f964a5209f3f1fe3
Franny's,$$,False,9.47,1661,Pizza Place,40.6761055159,-73.9716821358,7957,http://frannysbrooklyn.com,https://foursquare.com/v/frannys/4459bbbcf964a520d6321fe3
Hot Bird,$$,True,9.35,1736,Beer Garden,40.6818391832,-73.9667748147,12324,,https://foursquare.com/v/hot-bird/4bcb54340687ef3b057cddcc
Beast of Bourbon,$$,True,9.19,371,Bar,40.6945101486,-73.9548302748,1546,,https://foursquare.com/v/beast-of-bourbon/522e35a8498e3f228fbef290
Woodwork,$$,True,9.21,1042,Sports Bar,40.6802271427,-73.96791704,9407,http://woodworkbk.com,https://foursquare.com/v/woodwork/4b54d9caf964a520aacf27e3
Pine Box Rock Shop,$$,True,9.31,1311,Bar,40.7054713035,-73.9329080284,11981,http://www.pineboxrockshop.com,https://foursquare.com/v/pine-box-rock-shop/4c5f7bddde6920a1a1169464
The Black Swan,$$$,False,9.34,1508,Gastropub,40.6891547817,-73.9551861535,10210,http://www.blackswannyc.com,https://foursquare.com/v/the-black-swan-brooklyn-ny/4bb6daa5ef159c748ba076f7
Bearded Lady,$$,True,9.38,733,Cocktail Bar,40.677399714,-73.9639091492,6594,http://www.facebook.com/beardedladybrooklyn,https://foursquare.com/v/bearded-lady/4e2a3b1fd4c0e5c89ab79a36
The Way Station,$$,True,9.29,982,Bar,40.6768290261,-73.9634380429,9203,http://waystationbk.com,https://foursquare.com/v/the-way-station/4ad13502f964a5207fdd20e3
Washington Commons,$$,True,9.33,1114,Bar,40.6754683687,-73.9635778143,9139,,https://foursquare.com/v/washington-commons/49e1f68df964a520ea611fe3
Tutu's,$$,False,8.92,419,American Restaurant,40.704172865,-73.9332811693,2585,http://facebook.com/tutusbrooklyn,https://foursquare.com/v/tutus/51328f49e4b0cfae5327a986
Covenhoven,$$,True,8.23,92,Bar,40.6751889679,-73.9600995094,331,,https://foursquare.com/v/covenhoven/52fec098498eb03b244330f2
Franklin Park,$$,True,9.36,1900,Beer Garden,40.672307293,-73.9578437436,15419,http://franklinparkbrooklyn.com,https://foursquare.com/v/franklin-park-brooklyn-ny/481a14a5f964a520734f1fe3
Chavela's,$$,False,9.38,1627,Mexican Restaurant,40.6733504244,-73.9570803359,11002,http://chavelasnyc.com,https://foursquare.com/v/chavelas/4d8fb0e1b46488bf0e3adda2
The Johnson's,$$,True,8.23,145,Dive Bar,40.70597964,-73.9240040984,786,,https://foursquare.com/v/the-johnsons/52b3bbeb498e0df85e509236
The Cobra Club,$,True,9.32,485,Bar,40.706759587,-73.9232175936,4073,http://cobraclubbk.com,https://foursquare.com/v/the-cobra-club/4f99ea03e4b0ad4332b36eba
The Rookery,$$,True,8.58,239,Pub,40.7073872281,-73.9223794172,1139,http://www.therookerybar.com,https://foursquare.com/v/the-rookery-brooklyn-ny/510eaa48e4b0a47ac1c3ae6a
Pearl's Social & Billy Club,$$,True,8.94,710,Bar,40.707225,-73.92125,5273,http://www.pearlssocial.com,https://foursquare.com/v/pearls-social--billy-club/4e054e43483b98d4170307ea
The Crown Inn,$,True,9.07,883,Whisky Bar,40.6739610363,-73.9569826228,7243,http://thecrowninnbrooklyn.com,https://foursquare.com/v/the-crown-inn-brooklyn-ny/4ebca79ce300ba1043ce6d8a
Northeast Kingdom,$$,False,9.26,990,American Restaurant,40.7064784639,-73.9228788789,6252,http://north-eastkingdom.com,https://foursquare.com/v/northeast-kingdom/4409d2dbf964a52065301fe3
The Bodega,$$,True,9.17,553,Wine Bar,40.7075961464,-73.9218091965,4564,http://thebodegabk.com,https://foursquare.com/v/the-bodega/4ba19cb0f964a520c2c337e3
The Narrows,$$,True,9.0,784,Cocktail Bar,40.7039552822,-73.930870092,4740,,https://foursquare.com/v/the-narrows/4c18320a4ff90f4793250e49
Lot 45 Bushwick,$$,True,7.14,71,Lounge,40.7070024368,-73.922726512,342,,https://foursquare.com/v/lot-45-bushwick/5119a4cfe4b0a044992e3230
Bedford Hall,$$,True,8.46,196,Bar,40.6832209079,-73.953940575,992,http://www.bedfordhall.com,https://foursquare.com/v/bedford-hall/5212b6ef11d2c2d2b4bd8320
